Record_Start_Time,Record_Stop_Time,HAV,PAK,RIR,LND,CLD,RXE
"2015-07-01 00:00:00","2015-07-01 01:00:00",29.14000,0.05000,0.84800,0.06900,0.45000,0.28500
"2015-07-01 01:00:00","2015-07-01 02:00:00",41.60000,0.05000,0.84800,0.06400,0.59500,0.28500
"2015-07-01 02:00:00","2015-07-01 03:00:00",63.58000,0.31400,0.84800,0.06000,0.66500,0.28500
"2015-07-01 03:00:00","2015-07-01 04:00:00",76.00000,0.44600,0.84800,0.07300,0.65300,-0.25600
"2015-07-01 04:00:00","2015-07-01 05:00:00",88.50000,0.71000,2.44300,0.08400,0.66600,-0.25600
"2015-07-01 05:00:00","2015-07-01 06:00:00",88.40000,0.05000,3.24100,0.06900,0.66100,0.15000
"2015-07-01 06:00:00","2015-07-01 07:00:00",87.30000,-0.08200,4.97000,0.08400,0.69100,0.96100
"2015-07-01 07:00:00","2015-07-01 08:00:00",87.20000,1.89900,8.96000,0.18200,0.66900,0.28500
"2015-07-01 08:00:00","2015-07-01 09:00:00",-0.08400,0.18200,11.09000,0.11100,0.69300,0.15000
"2015-07-01 09:00:00","2015-07-01 10:00:00",-0.08400,-0.08200,9.76000,0.05800,0.60300,-0.25600
"2015-07-01 10:00:00","2015-07-01 11:00:00",-0.08400,-0.08200,0.18300,0.06000,0.42200,-0.25600
"2015-07-01 11:00:00","2015-07-01 12:00:00",-0.08400,0.05000,0.05000,0.06000,0.41100,0.15000
"2015-07-01 12:00:00","2015-07-01 13:00:00",-0.08400,0.05000,0.05000,0.06000,0.39300,-0.25600
"2015-07-01 13:00:00","2015-07-01 14:00:00",-0.08400,0.05000,0.05000,0.06000,0.37300,0.28500
"2015-07-01 14:00:00","2015-07-01 15:00:00",-0.08400,-0.08200,0.05000,0.06000,0.37900,0.15000
"2015-07-01 15:00:00","2015-07-01 16:00:00",-0.08400,0.05000,0.05000,0.06000,0.40100,0.28500
"2015-07-01 16:00:00","2015-07-01 17:00:00",-0.08400,0.18200,0.18300,0.06000,0.56500,0.01500
"2015-07-01 17:00:00","2015-07-01 18:00:00",-0.08400,60.81000,0.44900,0.06000,0.89700,0.42000
"2015-07-01 18:00:00","2015-07-01 19:00:00",0.18400,60.94000,0.44900,0.06400,5.36700,2.31400
"2015-07-01 19:00:00","2015-07-01 20:00:00",34.77000,51.56000,2.04400,0.14900,12.55000,74.10000
"2015-07-01 20:00:00","2015-07-01 21:00:00",58.77000,58.30000,2.70900,0.12200,2.95100,0.42000
"2015-07-01 21:00:00","2015-07-01 22:00:00",47.10000,62.26000,2.57600,0.20500,1.67600,0.01500
"2015-07-01 22:00:00","2015-07-01 23:00:00",45.09000,63.71000,5.50100,0.32300,1.50700,0.55600
