Record_Start_Time,Record_Stop_Time,HAV,PAK,RIR,LND,CLD,RXE
"2016-07-01 00:00:00","2016-07-01 01:00:00",108.90000,99.85050,0.18300,16.31000,56.70000,21.08621
"2016-07-01 01:00:00","2016-07-01 02:00:00",104.90000,99.93281,0.44900,16.78000,74.70000,30.60591
"2016-07-01 02:00:00","2016-07-01 03:00:00",136.70000,99.97894,0.84800,17.37000,88.60000,23.96928
"2016-07-01 03:00:00","2016-07-01 04:00:00",117.80000,99.98209,2.70900,13.27000,78.00000,11.11528
"2016-07-01 04:00:00","2016-07-01 05:00:00",107.30000,99.99938,1.24700,10.53000,54.08000,8.65440
"2016-07-01 05:00:00","2016-07-01 06:00:00",106.00000,99.98481,0.84800,5.09600,31.48000,7.44933
"2016-07-01 06:00:00","2016-07-01 07:00:00",104.20000,99.97692,0.84800,0.97200,22.53000,10.08982
"2016-07-01 07:00:00","2016-07-01 08:00:00",104.60000,99.78850,0.71500,1.25300,8.58000,9.40414
"2016-07-01 08:00:00","2016-07-01 09:00:00",100.40000,56.57516,0.84800,0.50100,3.92300,19.98978
"2016-07-01 09:00:00","2016-07-01 10:00:00",24.39000,3.00845,71.90000,0.11600,35.48000,96.26939
"2016-07-01 10:00:00","2016-07-01 11:00:00",22.57000,31.42374,96.70000,0.06200,85.40000,81.17028
"2016-07-01 11:00:00","2016-07-01 12:00:00",4.19100,1.06350,0.05000,0.06000,4.35800,0.65356
"2016-07-01 12:00:00","2016-07-01 13:00:00",0.08900,27.35864,0.05000,0.06000,0.42000,0.59108
"2016-07-01 13:00:00","2016-07-01 14:00:00",0.05500,0.36078,0.05000,0.06000,0.41900,0.54769
"2016-07-01 14:00:00","2016-07-01 15:00:00",0.15000,0.53907,0.05000,0.06000,0.41700,0.54713
"2016-07-01 15:00:00","2016-07-01 16:00:00",0.06900,1.29553,0.18300,0.06000,0.41400,0.48993
"2016-07-01 16:00:00","2016-07-01 17:00:00",16.19000,0.41221,0.18300,0.14200,0.78600,0.75831
"2016-07-01 17:00:00","2016-07-01 18:00:00",0.13800,1.02505,1.24700,0.87200,8.48000,0.87287
"2016-07-01 18:00:00","2016-07-01 19:00:00",0.15700,2.06151,5.63400,1.82300,13.65000,0.87482
"2016-07-01 19:00:00","2016-07-01 20:00:00",0.16800,1.12871,10.02000,5.34100,1.62500,0.85287
"2016-07-01 20:00:00","2016-07-01 21:00:00",0.16400,0.67825,1.38000,8.89000,1.25100,0.85889
"2016-07-01 21:00:00","2016-07-01 22:00:00",0.17500,2.93797,0.98100,11.37000,0.93100,1.16923
"2016-07-01 22:00:00","2016-07-01 23:00:00",34.01000,69.38411,0.98100,13.48000,0.85500,0.84467
"2016-07-01 23:00:00","2016-07-02 00:00:00",86.00000,69.26512,1.11400,16.28000,0.74900,0.80143
"2016-07-02 00:00:00","2016-07-02 01:00:00",70.92000,16.09983,0.84800,18.70000,0.71100,0.77489
"2016-07-02 01:00:00","2016-07-02 02:00:00",47.36000,85.05637,1.24700,20.01000,0.69900,0.88312
"2016-07-02 02:00:00","2016-07-02 03:00:00",34.24000,72.65672,1.64600,22.74000,0.68800,0.68030
"2016-07-02 03:00:00","2016-07-02 04:00:00",21.01000,61.42505,1.24700,24.14000,0.68900,0.59060
"2016-07-02 04:00:00","2016-07-02 05:00:00",20.06000,38.00590,1.77900,1.72700,0.70700,0.57591
"2016-07-02 05:00:00","2016-07-02 06:00:00",12.58000,32.87208,1.64600,1.57600,1.59300,0.56407
"2016-07-02 06:00:00","2016-07-02 07:00:00",9.27000,22.64640,1.11400,1.32400,1.67800,0.61067
"2016-07-02 07:00:00","2016-07-02 08:00:00",9.88000,18.17806,1.24700,1.38200,1.26900,0.57519
"2016-07-02 08:00:00","2016-07-02 09:00:00",72.97000,38.32792,29.31000,36.89000,1.99900,0.51484
"2016-07-02 09:00:00","2016-07-02 10:00:00",64.62000,97.63973,95.40000,59.71000,6.73000,0.72186
"2016-07-02 10:00:00","2016-07-02 11:00:00",2.22600,98.91775,61.75000,0.03300,68.03000,0.73008
"2016-07-02 11:00:00","2016-07-02 12:00:00",0.07100,32.61279,0.18300,0.06000,89.70000,0.60401
"2016-07-02 12:00:00","2016-07-02 13:00:00",0.05000,0.35809,0.05000,0.06400,17.24000,0.68178
"2016-07-02 13:00:00","2016-07-02 14:00:00",0.05000,0.27256,0.05000,0.06000,1.54000,8.25327
"2016-07-02 14:00:00","2016-07-02 15:00:00",0.05000,0.35076,0.05000,0.06000,1.85200,7.93373
"2016-07-02 15:00:00","2016-07-02 16:00:00",0.05000,0.31199,0.05000,0.06000,0.64900,0.56602
"2016-07-02 16:00:00","2016-07-02 17:00:00",0.05000,0.38598,0.31600,0.19600,0.42000,0.59227
"2016-07-02 17:00:00","2016-07-02 18:00:00",15.49000,3.65275,1.24700,5.81600,0.56600,0.57083
"2016-07-02 18:00:00","2016-07-02 19:00:00",97.50000,66.81916,5.10200,15.04000,0.55500,0.64213
"2016-07-02 19:00:00","2016-07-02 20:00:00",94.90000,78.15712,10.82000,17.20000,0.61600,0.55081
"2016-07-02 20:00:00","2016-07-02 21:00:00",85.10000,76.96584,24.25000,21.78000,0.70200,0.50664
"2016-07-02 21:00:00","2016-07-02 22:00:00",93.80000,87.67658,70.90000,25.55000,0.69900,0.36944
"2016-07-02 22:00:00","2016-07-02 23:00:00",93.30000,87.35303,90.70000,26.45000,1.96500,0.49479
"2016-07-02 23:00:00","2016-07-03 00:00:00",97.00000,86.15415,93.70000,26.70000,1.33700,0.55686
"2016-07-03 00:00:00","2016-07-03 01:00:00",99.60000,86.28720,94.60000,34.16000,4.93800,0.63546
"2016-07-03 01:00:00","2016-07-03 02:00:00",51.92000,92.47729,14.01000,84.20000,4.57000,0.65076
"2016-07-03 02:00:00","2016-07-03 03:00:00",34.36000,86.47164,9.23000,89.20000,3.71400,0.45455
"2016-07-03 03:00:00","2016-07-03 04:00:00",17.63000,64.38069,8.03000,89.40000,2.96700,0.53886
"2016-07-03 04:00:00","2016-07-03 05:00:00",13.07000,50.77873,7.63000,88.80000,10.16000,0.51987
"2016-07-03 05:00:00","2016-07-03 06:00:00",9.22000,63.81009,6.56600,86.90000,7.65000,0.58869
"2016-07-03 06:00:00","2016-07-03 07:00:00",8.85000,53.68071,5.23600,86.60000,3.04800,0.58113
"2016-07-03 07:00:00","2016-07-03 08:00:00",8.47000,69.53046,5.76800,87.30000,2.20300,0.59489
"2016-07-03 08:00:00","2016-07-03 09:00:00",90.60000,91.71418,94.70000,87.10000,5.40600,0.52931
"2016-07-03 09:00:00","2016-07-03 10:00:00",44.90000,99.85544,93.30000,39.90000,12.39000,0.56614
"2016-07-03 10:00:00","2016-07-03 11:00:00",0.30700,98.38085,91.30000,0.05300,0.41900,0.53829
"2016-07-03 11:00:00","2016-07-03 12:00:00",0.05500,36.17395,0.05000,0.06000,0.41600,0.47194
"2016-07-03 12:00:00","2016-07-03 13:00:00",0.05000,0.37116,0.05000,0.06000,0.41200,0.33565
"2016-07-03 13:00:00","2016-07-03 14:00:00",0.05000,0.17054,0.05000,0.06200,0.40500,0.58099
"2016-07-03 14:00:00","2016-07-03 15:00:00",0.05000,0.24341,0.05000,0.06000,0.40100,0.47032
"2016-07-03 15:00:00","2016-07-03 16:00:00",0.05000,0.33736,0.05000,0.06000,0.40400,0.47392
"2016-07-03 16:00:00","2016-07-03 17:00:00",0.05000,0.27481,0.31600,0.19800,0.40800,0.48618
"2016-07-03 17:00:00","2016-07-03 18:00:00",0.05000,2.36109,1.11400,0.80600,0.41500,0.44040
"2016-07-03 18:00:00","2016-07-03 19:00:00",34.80000,1.31056,1.91100,8.07000,17.06000,0.48657
"2016-07-03 19:00:00","2016-07-03 20:00:00",62.36000,0.49945,3.50700,14.34000,19.78000,0.68321
"2016-07-03 20:00:00","2016-07-03 21:00:00",60.64000,2.38260,7.76000,16.84000,21.63000,0.71762
"2016-07-03 21:00:00","2016-07-03 22:00:00",50.93000,2.54223,22.26000,20.97000,23.97000,0.58719
"2016-07-03 22:00:00","2016-07-03 23:00:00",59.06000,47.95137,63.74000,25.34000,28.54000,0.50863
"2016-07-03 23:00:00","2016-07-04 00:00:00",74.00000,57.54588,88.50000,27.04000,33.36000,0.56127
"2016-07-04 00:00:00","2016-07-04 01:00:00",83.30000,60.77221,92.90000,28.91000,64.21000,0.47518
"2016-07-04 01:00:00","2016-07-04 02:00:00",34.16000,60.58244,94.10000,49.61000,84.00000,0.39543
"2016-07-04 02:00:00","2016-07-04 03:00:00",17.76000,60.15670,94.50000,67.61000,78.70000,0.55122
"2016-07-04 03:00:00","2016-07-04 04:00:00",12.35000,67.66697,94.70000,74.20000,0.41800,1.17267
"2016-07-04 04:00:00","2016-07-04 05:00:00",7.96800,56.94400,95.30000,77.20000,0.41900,1.21371
"2016-07-04 05:00:00","2016-07-04 06:00:00",6.25700,25.03225,95.30000,80.60000,0.65400,4.50451
"2016-07-04 06:00:00","2016-07-04 07:00:00",6.10200,21.50158,95.30000,20.65000,4.70600,15.14642
"2016-07-04 07:00:00","2016-07-04 08:00:00",4.54100,18.61900,95.70000,6.60500,48.71000,57.41280
"2016-07-04 08:00:00","2016-07-04 09:00:00",77.94000,43.07746,96.20000,61.11000,37.24000,42.97652
"2016-07-04 09:00:00","2016-07-04 10:00:00",50.96000,99.41029,96.70000,52.73000,32.19000,0.59660
"2016-07-04 10:00:00","2016-07-04 11:00:00",0.23300,98.10526,95.50000,0.03600,0.41800,0.46300
"2016-07-04 11:00:00","2016-07-04 12:00:00",0.05000,30.58266,0.05000,0.06000,0.40800,0.36651
"2016-07-04 12:00:00","2016-07-04 13:00:00",0.05000,0.44529,0.05000,0.06000,0.39100,0.22549
"2016-07-04 13:00:00","2016-07-04 14:00:00",0.05000,0.31871,0.05000,0.06000,0.37100,0.30091
"2016-07-04 14:00:00","2016-07-04 15:00:00",0.03400,0.31767,0.05000,0.06000,0.36300,0.26400
"2016-07-04 15:00:00","2016-07-04 16:00:00",0.05000,0.29449,0.18300,0.06000,0.36500,0.29695
"2016-07-04 16:00:00","2016-07-04 17:00:00",0.05000,0.44867,0.44900,0.15100,0.36300,0.52217
"2016-07-04 17:00:00","2016-07-04 18:00:00",0.13800,54.73061,1.77800,0.84600,0.36300,0.77876
"2016-07-04 18:00:00","2016-07-04 19:00:00",35.74000,72.70316,5.76700,4.92800,0.36900,1.30932
"2016-07-04 19:00:00","2016-07-04 20:00:00",44.57000,73.39889,13.61000,12.02000,4.47600,35.96721
"2016-07-04 20:00:00","2016-07-04 21:00:00",50.37000,80.01748,48.18000,16.40000,0.94100,0.60409
"2016-07-04 21:00:00","2016-07-04 22:00:00",60.33000,87.50549,89.40000,19.02000,0.37400,4.63122
"2016-07-04 22:00:00","2016-07-04 23:00:00",71.66000,92.15414,94.70000,25.79000,0.38100,15.12342
"2016-07-04 23:00:00","2016-07-05 00:00:00",81.90000,87.04624,92.60000,30.25000,0.40600,45.39516
"2016-07-05 00:00:00","2016-07-05 01:00:00",92.50000,82.05943,85.30000,32.93000,0.42000,45.19499
"2016-07-05 01:00:00","2016-07-05 02:00:00",96.80000,80.45733,89.70000,34.21000,0.47300,98.26893
"2016-07-05 02:00:00","2016-07-05 03:00:00",98.50000,78.80508,91.40000,35.47000,0.42300,97.61064
"2016-07-05 03:00:00","2016-07-05 04:00:00",99.30000,80.13009,91.10000,35.23000,0.41700,96.14771
"2016-07-05 04:00:00","2016-07-05 05:00:00",99.80000,82.37914,92.60000,33.71000,0.41900,14.07493
